rankdate,BEQ1,BEQ2,BEQ3,BEA1s,BEA2s
1986-01,-0.0316710551790193,0.0199552916484081,-0.0171602065862518,0.0287764617261649,0.0553279116485922
1986-02,0.0327314049726123,-0.0239279247336934,-0.00888359565177069,0.0352911804186828,0.0580948256574439
1986-03,0.0454940472869905,-0.0150230113669341,-0.00795627919089197,0.0370590196015899,0.0525187560163028
1986-04,0.0427965277714514,-0.0167836866221096,-0.028740919874888,0.037023145386227,0.0503313489061991
1986-05,0.00987858091865389,-0.0245194724368284,-0.0263317807504767,0.0350674519489446,0.0475724212186425
1986-06,-0.00720935559741434,-0.0111899370597948,-0.0194789136340759,0.0306603076695601,0.0438782475359141
1986-07,-0.0113715645290861,-0.0445010329018487,-0.00228119003470607,0.0332118677507221,0.0491919206801703
1986-08,-0.0192970851651513,-0.0232047421967375,0.0061735014460119,0.033205452858222,0.0467813507216554
1986-09,-0.00496817193197287,-0.0188562287052301,-0.0174933987209883,0.0324467020679109,0.047084334720169
1986-10,-0.0402014248821599,-0.00923238367185444,-0.0101889937781932,0.029096956346906,0.0445591908621099
1986-11,-0.0261705538359737,0.00526270378617153,-0.0150658193511608,0.029517013926719,0.0425116439036471
1986-12,-0.0153609861721614,-0.0134560135278775,-0.0113310209579439,0.0294304860491336,0.0431426413125308
1987-01,-0.0159696317417758,-0.0135384098887925,-0.00178962436121589,0.025805082153379,0.0376961179699147
1987-02,0.0466429292644392,-0.0134860287756377,-0.00755761181075521,0.0335307174052454,0.0337244864478958
1987-03,0.0386087163718721,-0.0151591582146465,-0.0109970032298032,0.0335986131340718,0.0349817917486779
1987-04,-0.00489916872907444,-0.00483299470218202,-0.0222781037396726,0.0316169867838797,0.0367270301502791
1987-05,-0.00975779283893632,-0.0130936524839542,-0.0339190200505483,0.0309405039929812,0.0377383267592261
1987-06,-0.0171968647713113,-0.021399339413214,-0.0300697576547193,0.0253280633120498,0.0333273891825042
1987-07,-0.0128063375330184,-0.0276509836954509,-0.0230862404130023,0.0239277702505715,0.0344356284686764
1987-08,-0.00895151979017015,-0.0301821008340657,-0.00194399775655226,0.0239366573372751,0.034550404300066
1987-09,-0.0104943825100243,-0.0245454215525116,-0.0201275593585001,0.024710857749354,0.0368776542355602
1987-10,-0.0369841266796118,-0.0279296572404961,-0.027474140733756,0.0370724393958239,0.0577621610523072
1987-11,-0.050794301157227,-0.00838087363901116,-0.0358127572289758,0.0381823374633753,0.0587386908488438
1987-12,-0.0273057972166891,-0.0301383369457832,-0.0235846233925081,0.0369425076537873,0.0542967638602551
1988-01,-0.0299320044107858,-0.029378149813707,-0.0270606226244755,0.0318617140133452,0.0498484091453691
1988-02,-0.00716360105682294,-0.0242200903895496,-0.0217843561324541,0.0298702532189518,0.0588679382625942
1988-03,-0.00286560637672243,-0.01143879200957,-0.0316896650246724,0.0326631282736067,0.0557714724131906
1988-04,-0.0037934560951185,-0.0298162179176205,-0.0384645632190653,0.0323808019182026,0.0559608666125445
1988-05,-0.024999979916537,-0.0162223110726522,-0.0594842618480666,0.0304274092938457,0.0587334590404144
1988-06,-0.020576956622674,-0.0230834111968659,-0.0453755036079875,0.0295014248012811,0.0579363823759362
1988-07,-0.0278188065889113,-0.0502674945997437,-0.0400039362525864,0.0269069046688498,0.0589032323287344
1988-08,-0.0343115059962617,-0.0535505725177508,-0.0161382716885507,0.0276735581745496,0.0598231678270769
1988-09,-0.0353643156835393,-0.0464043544502166,-0.0170108468748235,0.0292823859906127,0.0588249864484063
1988-10,-0.0560252389937474,-0.0396457222723367,-0.0375673695712519,0.0291431956919173,0.0594955873836538
1988-11,-0.0514321796470628,-0.0228092210835506,-0.0267674194405913,0.0308271832798827,0.0630422344872106
1988-12,-0.0465482843521244,-0.0329293354488378,-0.0179718125843558,0.0298548905445302,0.0647369933112972
1989-01,-0.0428213714945812,-0.0290076045906455,-0.0163472505699888,0.0284159533949327,0.0604723810647514
1989-02,-0.0203931201875726,-0.0258042970280271,-0.0202252567889682,0.0358582184150272,0.0691928203383227
1989-03,-0.0085067410564636,-0.0199894207731954,-0.0342132859662269,0.0404004176750269,0.0719572429124268
1989-04,-0.015512346532928,-0.0142766435693653,-0.0324383646896192,0.0417749139987014,0.0695495988876487
1989-05,-0.0119775189000951,-0.0116672162298899,-0.0322768901795128,0.0424622194692901,0.0689263841332856
1989-06,-0.00182579452418433,-0.0315929194535735,-0.0231269252805168,0.0413566260965179,0.0722758998985527
1989-07,-0.0167364676531652,-0.034777009507385,-0.017297413174866,0.0382649043048692,0.070473267795505
1989-08,-0.00672610497206775,-0.0326062833344667,0.00153790518297069,0.0420391868124325,0.0676852024967946
1989-09,-0.0128350417455774,-0.0253933712341246,0.00342676182760396,0.0424359843054547,0.0702444583756653
1989-10,-0.0447803811186577,-0.018895192717395,0.0105503919631336,0.0434350143220048,0.0745369101648698
1989-11,-0.0355987409223666,-0.00148358422076216,-0.00208759084321284,0.0435872052692526,0.0787973419855722
1989-12,-0.0262949300307796,0.00299430767038259,0.00445214614503407,0.0410417116350921,0.0807273859954541
1990-01,-0.0288479729751983,0.0290074716534782,-0.0183171986690058,0.0449712989817265,0.0864934653653224
1990-02,0.00699972489124488,-0.00360350333731735,-0.0137436226348483,0.0674994558835266,0.0831399264911915
1990-03,0.0442808243457708,-0.0170602972551285,-0.0114282883128236,0.066671250001721,0.0754501269475223
1990-04,0.000458841813179064,-0.0239875241472973,-0.0230884688756235,0.0686738253122045,0.0748747772393679
1990-05,-0.0051867929462388,-0.0140158366184798,-0.0236430559654444,0.062687833566976,0.0706055891181588
1990-06,0.000193845952249409,-0.0123801445576852,-0.0182585556714222,0.0616904326002087,0.0718619390411282
1990-07,-0.00938874054818711,-0.0269147026944371,-0.0105346696647139,0.0660508622977673,0.0738095743050195
1990-08,-0.0087609175102832,-0.0168323849680812,0.00208397493970601,0.0716463299982106,0.0844145780337618
1990-09,-0.0101596539396475,-0.0108245618197464,0.0192056661789082,0.0781549033647749,0.0885872000833345
1990-10,-0.0293179581248501,0.00609754844956452,0.011675353369721,0.0871930814185776,0.0976577438284742
1990-11,-0.0137915681792435,0.0354876665427939,0.0162096725387286,0.0750684699466807,0.0846374850683345
1990-12,-0.010553351426477,-0.00389337421278509,-0.00786427248113071,0.064608456768324,0.0778362879482848
1991-01,-0.0114214039754314,0.0256885389372912,-0.000834415399474348,0.0524877294825005,0.0700155825091645
1991-02,0.00425139800689875,0.0420381152248397,-0.0173766412030848,0.0532502077070949,0.0602197872685671
1991-03,0.0439048371831421,0.000215756630105493,-0.00682265741126247,0.0496043370115938,0.0543670330897575
1991-04,0.0404271981646482,-0.0030725724252095,-0.0294794037684826,0.0464045010383914,0.0499944205518091
1991-05,0.0282334816738888,-0.0170674951757662,-0.0218897165741394,0.0432130838838727,0.0486033048455474
1991-06,0.0301870680286186,-0.00989245638667663,-0.0182458081340217,0.0403900580831709,0.0490388736840017
1991-07,0.011216257641762,-0.0311252313199451,-0.0115218764244421,0.0341731925653942,0.0458197715033194
1991-08,-4.17310827952428e-06,-0.0209188364602991,-0.0124792735512182,0.0331864210369291,0.0442854096045001
1991-09,-0.0106335639342111,-0.0205145332590762,-0.0221777775979923,0.0302841513740983,0.0430422012997429
1991-10,-0.0263217697747874,-0.01665969587753,-0.0249008890728403,0.0290343950759961,0.0410180342643774
1991-11,-0.0230752244613712,-0.0131296745302878,-0.0173363304691751,0.0280481831896282,0.0417471669879638
1991-12,-0.0200093713802248,-0.0195061360129436,-0.00987840313700264,0.0249022060264024,0.0383267384716707
1992-01,-0.0185345491057072,-0.0201468076992061,-0.0154293023345392,0.0186636796977184,0.0351999334653483
1992-02,-0.00145001619826127,-0.0166883892380471,-0.0197519011379056,0.0231231885502695,0.0381051065657671
1992-03,0.0160406729956651,-0.0138163254116241,-0.0234864624618613,0.0259178310310578,0.0390728009943003
1992-04,-0.00276984725697965,-0.0144054858995187,-0.0293237660470296,0.025499564516963,0.0401135954178677
1992-05,-0.0199413398102368,-0.0240543409764579,-0.0287931299394646,0.0223411463196669,0.0399986071674567
1992-06,-0.00604006906373019,-0.0276868916846437,-0.0285225849024868,0.0216507023714038,0.0432823014905286
1992-07,-0.0165715487855944,-0.0341049231402537,-0.0229838340220114,0.0206899557105552,0.0420292795879923
1992-08,-0.0268596916033981,-0.0309482513872563,-0.0239721240971453,0.0203919416945319,0.040633965386929
1992-09,-0.0276678079442528,-0.0273214226024664,-0.0237438957374343,0.0191533982075029,0.0387594264596492
1992-10,-0.0350158371784608,-0.0237217029302754,-0.0202148918958309,0.0169771525607702,0.037787926800933
1992-11,-0.0296678266061586,-0.0209768993400333,-0.0128595761283438,0.0142616726272298,0.0328430959427441
1992-12,-0.0246566927289115,-0.0229082798075604,-0.00865343306712522,0.0126579930847261,0.0308423030471132
1993-01,-0.0222647011243921,-0.0216749409944104,-0.0119530262461508,0.0115877813442188,0.0293259778250746
1993-02,-0.00431788157737361,-0.0151800296604638,-0.0265173775703653,0.0177197482805781,0.0358754954964437
1993-03,0.0206305552977557,-0.0156253388197643,-0.0206936570492171,0.020751385305333,0.0341808441970386
1993-04,-0.00745686161606305,-0.0175412341540586,-0.0280812105042426,0.0228555399032808,0.0350478868570636
1993-05,-0.0100882813670854,-0.0221652980505965,-0.0294374940719049,0.0213292233230232,0.0327928578821053
1993-06,-0.0123474625676387,-0.0205643057371639,-0.0258955099942633,0.0205497554242938,0.0326746583832581
1993-07,-0.0146910614076334,-0.0312612939729929,-0.0224776988755057,0.0188297918480514,0.0329213465082844
1993-08,-0.0181106489201297,-0.0300812781080435,-0.00667052178946823,0.0165498755965999,0.0297484004016474
1993-09,-0.0218333026047122,-0.0251629879753945,-0.0196944380994274,0.0140576662164808,0.0279528233860997
1993-10,-0.030385770580088,-0.0244252894512275,-0.0250363448974117,0.012322487015347,0.0253856237084633
1993-11,-0.0315393935271061,-0.0119049790035616,-0.0251064892250264,0.01168590022653,0.0262452924885042
1993-12,-0.0258447044620471,-0.019041248821337,-0.0212492470342168,0.0100320729187573,0.024619410841095
1994-01,-0.0248643321385436,-0.0215500362051713,-0.0196547358187443,0.00835373455077613,0.0224302874246753
1994-02,-0.00947847115569463,-0.0252884086778531,-0.0245573772351433,0.0122646812512037,0.0275044757041793
1994-03,-0.000697447635218601,-0.0234284132676161,-0.0242993783009593,0.0163319845670894,0.0312125165732016
1994-04,-0.0123206275986033,-0.0172566648573147,-0.0362146411642418,0.0181426739597669,0.0303930570315309
1994-05,-0.0189315935047214,-0.0335888589619095,-0.0360897397660294,0.0162572154326171,0.0317072951747478
1994-06,-0.0196786782395861,-0.0300234421450793,-0.0291930389877612,0.0163028005674064,0.0331448892470238
1994-07,-0.0209661887335013,-0.0383922320851048,-0.0258413195407307,0.0152859702289481,0.0322628220244138
1994-08,-0.0253248594378054,-0.0328684147527158,-0.0124155213229381,0.0129747834782256,0.0306078437445696
1994-09,-0.0269830147417794,-0.0294254963768107,-0.0265208168842363,0.0123215015041689,0.0300431932189163
1994-10,-0.044480754516033,-0.0165377532614105,-0.0293685643725452,0.0116908913786671,0.0307930033990735
1994-11,-0.0357672787309357,-0.0133848434020119,-0.0307130921129119,0.0119874549605845,0.0337207523922313
1994-12,-0.0299027386085157,-0.0182319894622009,-0.0245296493027114,0.0115124021826996,0.033938456847953
1995-01,-0.0259648963836074,-0.0177095379671509,-0.0237442656837921,0.0100869003331294,0.0342228182927709
1995-02,-0.00303411220894899,-0.0293852313670671,-0.027362165020574,0.0148344089042274,0.0390620131148675
1995-03,0.012490123211702,-0.0269778630219971,-0.0284326299328347,0.0199414074852058,0.0366076926520304
1995-04,-0.0171762801514917,-0.0257249142336292,-0.0428126833050785,0.0210463872426093,0.0360089722072552
1995-05,-0.0169962835532152,-0.0289329985645347,-0.0315329568117265,0.0202396049918506,0.0350776199952619
1995-06,-0.0203614887567356,-0.0297027644613744,-0.0277469271716703,0.0191423108499667,0.032822566418871
1995-07,-0.0234310191367316,-0.0401450920900764,-0.0138164792231851,0.0168566480967576,0.0306463396616039
1995-08,-0.0243688055684653,-0.029152482693175,-0.0076639527415011,0.0152910306955339,0.0307306388904503
1995-09,-0.0241404349863692,-0.0256915657763369,-0.013097815223763,0.014536029739752,0.0305057036924078
1995-10,-0.0423276860224682,-0.0128013550427484,-0.0161304741349433,0.0139110796501737,0.0319295237853125
1995-11,-0.0288191191701974,-0.00374002550864248,-0.0229869680148587,0.0133734689846175,0.0299108951940453
1995-12,-0.0260180182839941,-0.016794349701445,-0.0217120273869744,0.0131700000994262,0.0302142970416123
1996-01,-0.0246256117611691,-0.0256312020021756,-0.0228624459639238,0.0118132031790256,0.0302681970348905
1996-02,-0.00358797090617933,-0.0269087211093958,-0.0285693125059993,0.0163014994237999,0.0343277849415924
1996-03,0.0126386382536555,-0.0235492594236972,-0.0215156633000755,0.0188337054471065,0.0334023224422406
1996-04,-0.0246516520545438,-0.0256883737225979,-0.0388757672552467,0.0174710266782725,0.0301096433755803
1996-05,-0.0242810791513365,-0.0271042598033556,-0.0285230322894649,0.0167092654869566,0.0281907235583804
1996-06,-0.0257837821800179,-0.0219430058009197,-0.0238597305948177,0.0167964687157182,0.0295864965248145
1996-07,-0.0296702969403248,-0.042266413474424,-0.0125085545078071,0.0176393040366821,0.0341416283584145
1996-08,-0.0285252869926493,-0.0288790161796919,-0.00770483117282157,0.0162256603696267,0.0332174467574508
1996-09,-0.0265020972968529,-0.0228943373448975,-0.00848002771494315,0.0143008748711142,0.0311600182862069
1996-10,-0.0407393630147689,-0.0143880911102825,-0.0138859756522844,0.0136532303157384,0.0323651702704697
1996-11,-0.0273391301734449,0.000142056014505506,-0.0250736475300858,0.0126779197530589,0.0318454513686508
1996-12,-0.0198797177522337,-0.0119877040383767,-0.0211303856829464,0.0117182756681124,0.0315092723048954
1997-01,-0.0169695529125754,-0.014949539792364,-0.0158680658815122,0.0108922279517574,0.030401238125843
1997-02,0.00872727981984569,-0.0238412323781598,-0.0224931716459294,0.019485277431217,0.0420467616730673
1997-03,0.0252201309063297,-0.0204775661100144,-0.0230441618648782,0.023960533240872,0.047480991983088
1997-04,-0.00437924336410453,-0.0161973519826484,-0.034528229131157,0.0253700971461802,0.0480589339812292
1997-05,-0.00958167088298367,-0.0232050439252398,-0.0213170816585753,0.0215656005982627,0.043081792560465
1997-06,-0.00965823793223007,-0.0198639807914342,-0.0131299363287941,0.019054190192058,0.041314781053102
1997-07,-0.0135296288072421,-0.0316730675703453,-0.00272023506449962,0.017673033937974,0.0392075485992922
1997-08,-0.0146781348465802,-0.0185109580873732,0.0155325274292511,0.0163261555342795,0.0381133329423931
1997-09,-0.015941583430772,-0.0131826520817757,-0.0110299829369007,0.0134325989636384,0.0345468532645614
1997-10,-0.0314831804353125,-0.00521431674393603,-0.0134699145596379,0.0120904472357119,0.0354440691378936
1997-11,-0.0160042626502739,0.00233226022531362,-0.016787472598571,0.0127851182493404,0.0363645555814481
1997-12,-0.00903247861289628,-0.00741675774203617,-0.0136636921349005,0.0120205850362205,0.0381842661156825
1998-01,-0.00834329106595904,-0.0123529695948774,-0.0135398803017309,0.011957414946714,0.038846331776556
1998-02,0.0154830364286737,-0.0149240590214654,-0.0142112129636247,0.0190418847158664,0.0418570703870244
1998-03,0.0257466212320063,-0.0154261817983177,-0.00861515050911338,0.0223956291612777,0.0397718526198037
1998-04,-0.00696231776222345,-0.0164272784900418,-0.0188542019066836,0.021915806843014,0.0368444382806534
1998-05,-0.0155582067150475,-0.0165120231736926,-0.00918371256070046,0.0230287991192133,0.0394100560766143
1998-06,-0.0181745078907498,-0.0134451232404009,-0.00281079326622881,0.0223136446263972,0.0393780041102364
1998-07,-0.019492025168341,-0.0243131582796715,0.00434624612245308,0.0229126605041005,0.0421059753963789
1998-08,-0.0180485398178452,-0.00954734017560931,0.0295265069170656,0.0293724225751182,0.0543367840005115
1998-09,-0.0127139563653324,0.00102706071452405,0.019882167982211,0.0291660732127617,0.0519870661999994
1998-10,-0.0313021175226231,0.0109236131035373,0.0152094759955156,0.0255632261454909,0.0476139289600662
1998-11,-0.0103791143557911,0.0195992286410747,0.0045167121234249,0.0200878162118239,0.0409294028721492
1998-12,-0.00252216422687118,0.010027928760724,0.00528101177953832,0.019927810290136,0.0411005191367219
1999-01,-0.00678203304144011,0.00140484921637115,0.00412632767167263,0.0164734188324921,0.0372527726878684
1999-02,0.037107506298829,0.00395738883907994,-0.00900174323258475,0.025366872018345,0.0449663809476469
1999-03,0.0466450419415416,0.00280662438148255,-0.0176838013944883,0.0293258553488169,0.0470020957027233
1999-04,0.011859649868609,0.00989136843206205,-0.0265358614757096,0.0272093529398639,0.0421815775352999
1999-05,0.00341037422822479,-0.000643823477713609,-0.00929955782182095,0.0241164348746732,0.0405381401237418
1999-06,0.00693382003052097,-0.0137153548714422,-0.00477156456769703,0.0226653588686927,0.0390209772557283
1999-07,-0.00321590693325722,-0.0254608645217857,0.001101621181349,0.0215922894000599,0.0383753466840944
1999-08,-0.00163625332257513,-0.00939272785432777,0.0113419187083784,0.0203971233997045,0.0422505267681692
1999-09,-0.00541898836237793,-0.00681633728186274,0.0090910085689719,0.0208278715766023,0.0428779520732288
1999-10,-0.0298740883147263,-0.00239697374708859,-0.00039636034607077,0.0191093281219522,0.0440054702588241
1999-11,-0.0168167214780166,0.0148576777715408,-0.0114064980875377,0.0161823107797816,0.0390770056407543
1999-12,-0.0137999008732235,0.00160035458525469,-0.00838287702626039,0.0143309126014213,0.036016939349763
2000-01,-0.0144941470843438,-0.00753119072334234,-0.00763741253337356,0.0129461371853228,0.0371101659553027
2000-02,0.00139032700318025,-0.0070557705826933,-0.0171941070849038,0.0191910261102622,0.0453751044534696
2000-03,0.0194641584557072,-0.00713854415812579,-0.019435790439432,0.0257548272747934,0.0439047295947948
2000-04,-0.00485736167712872,-0.0026122390386429,-0.033500825236061,0.0300427743707053,0.0476847530798468
2000-05,-0.00910226994514659,-0.00449145055029192,-0.00513219481645856,0.0328605634168544,0.0536795088338279
2000-06,-0.00574112195250547,-0.0111226919281785,0.00263726868374787,0.0306866275624391,0.0520215569496756
2000-07,0.00241239848913336,-0.0354617570860773,0.0286033753850827,0.0290711130228081,0.0506764165984175
2000-08,0.0208572598668434,-0.00469746497187157,0.0398863482505708,0.0279909157007134,0.0501885626478142
2000-09,0.0252010272748453,0.0153604169895213,0.0220355683370209,0.0308386019766363,0.0546921736514464
2000-10,-0.0171676353062712,0.0536489241833661,0.0168598881382493,0.033199291309948,0.0578437955138403
2000-11,0.0369427177918329,0.0864061275319574,0.042909544665159,0.0388081995713325,0.0656956247882813
2000-12,0.0863428813504951,0.114032251043563,0.0849157635711625,0.0438084865230123,0.0689320067708421
2001-01,0.0447368228306806,0.0348226103948426,0.0575769055736799,0.0295394833454647,0.0495620319458076
2001-02,0.16735637655816,0.0121677233626904,0.0953035729195901,0.0538729231351733,0.0614726777661561
2001-03,0.426971760186014,0.0288967531410033,0.0784645530541145,0.0664170038930982,0.0656031990291918
2001-04,0.313262626462832,0.0527704720991195,0.000753779049540462,0.0566278863750664,0.0565636695591882
2001-05,0.120097168400132,0.051288912670787,0.0275455966343297,0.0418463566359196,0.0456866618296446
2001-06,0.115868232591999,0.00869361902521041,0.0392272777181681,0.0372625713071919,0.0409525567291019
2001-07,0.0452143558409244,-0.00277252089877413,0.0717938705365709,0.032197254224663,0.0430865107485464
2001-08,0.0376750191904182,0.0478172668145059,0.0775226716650296,0.0296623798667621,0.0401588274956776
2001-09,0.0688699921381027,0.0798723898244954,0.0385957003576043,0.0339175769453062,0.0543959695044253
2001-10,-0.00472881269701966,0.100708686548106,0.0345644258724973,0.0274216759140666,0.042657733174556
2001-11,0.0404302064861808,0.101141169627834,0.0200460085037484,0.0204263749989239,0.0311391606854836
2001-12,0.0365753439530916,0.038251040913642,0.0173705194018942,0.0161580101336919,0.0264055510848222
2002-01,0.0442932440433721,0.0234669614993287,0.0205384140094604,0.0155404888919357,0.029466949875328
2002-02,0.14540492166493,0.0252621114519681,0.0153561392395343,0.026721581972988,0.036813330448889
2002-03,0.166031697785601,0.0357033314344684,0.00263149106200951,0.0210357600823827,0.0326543479790932
2002-04,0.12667485688598,0.0291616537675963,-0.0149207351305282,0.0203308637988675,0.0286124997767574
2002-05,0.0315598286505175,0.0101799637385283,0.0286894339062908,0.02331935324127,0.0298068320463241
2002-06,0.0383238513413809,0.00479692861576872,0.0447289918339,0.0254908396482325,0.032912901322889
2002-07,0.0252318357162166,-0.013905783896745,0.0813170969528908,0.0285008368583626,0.0396359526464675
2002-08,0.0416944372667549,0.043317590825353,0.0848986842132891,0.0235258530587494,0.0357142420336342
2002-09,0.0456150863031891,0.0548013741369701,0.138445087025363,0.0197024049431519,0.0367799381901082
2002-10,-0.00238863853438474,0.0702064694801267,0.054771958621594,0.0189977473501107,0.0328616306999641
2002-11,0.0179832347913819,0.0626723834581173,0.00709463739692991,0.0102624298547834,0.0230308278814597
2002-12,0.0315900963297421,0.0585216774146307,0.0210749029822526,0.00975362620353727,0.0233416695082252
2003-01,0.0303518220591897,0.0419987665764524,0.0290408310786934,0.0088167686677565,0.023540333579615
2003-02,0.0969078956072881,0.0306471574178744,0.0180092843375605,0.017630010789619,0.0241148148495905
2003-03,0.154172613845754,0.0216493844296719,0.0140198932400288,0.0195721848381896,0.0223268039964459
2003-04,0.0430169390153196,0.0147335059279068,-0.020395969681585,0.014653788150045,0.0162539410041479
2003-05,0.0166472943103183,-0.00746745905819799,-0.00974134778125976,0.011078084516517,0.0129338398739841
2003-06,-0.000261026901126444,-0.0117225322260918,-0.00753592470463376,0.0089074366003235,0.0121305483193355
2003-07,-0.00232167369024204,-0.0256981071182228,-0.00255476707921569,0.0075426219661849,0.0120674276746997
2003-08,-0.00819859358485005,-0.0122558020239672,0.01071706399249,0.00540644776396683,0.011238326859003
2003-09,-0.0130744044343219,-0.0118014959573109,-0.0061630172802732,0.00424538253507334,0.0102832950938221
2003-10,-0.0244909555335142,-0.00636775731979144,-0.00516428816320024,0.00381637302514887,0.00975186259278931
2003-11,-0.0127637656995037,0.00396647785654689,-0.0131294629574589,0.00250062443140591,0.00957775853374778
2003-12,-0.0112737229239108,-0.00467196909840777,-0.0154507768726779,0.00232289322150379,0.00971362579531451
